subset,id,target_type,top1_sim,top3_sim,top5_sim,g_exact_twin,g_density_95,g_density_90,g_density_85
test,402,ei,1.0,0.6875,0.6875,1.0,0.0002700513,0.0002700513,0.0002700513
test,403,eps,1.0,1.0,1.0,1.0,0.00067512825,0.00067512825,0.00067512825
test,404,egc,0.7,0.54285717,0.5405405,0.0,0.0,0.0,0.0
test,405,tg,1.0,1.0,1.0,1.0,0.00067512825,0.00067512825,0.00067512825
test,406,ei,1.0,1.0,1.0,1.0,0.0013502565,0.0014852822,0.0014852822
test,407,tg,0.65217394,0.5652174,0.53846157,0.0,0.0,0.0,0.0
test,408,egc,0.3857143,0.32098764,0.26086956,0.0,0.0,0.0,0.0
test,409,egb,1.0,0.6,0.6,1.0,0.0002700513,0.0002700513,0.0002700513
test,410,egc,1.0,0.6363636,0.627451,1.0,0.00013502565,0.00013502565,0.00013502565
test,411,egc,0.5833333,0.5714286,0.5263158,0.0,0.0,0.0,0.0
test,412,tg,1.0,0.6857143,0.6315789,1.0,0.00013502565,0.00013502565,0.00013502565
test,413,tg,1.0,0.84210527,0.82051283,1.0,0.00013502565,0.00013502565,0.00013502565
test,414,egc,1.0,1.0,1.0,1.0,0.00067512825,0.00081015396,0.00081015396
test,415,tg,1.0,1.0,1.0,1.0,0.0076964623,0.007966514,0.00810154
test,416,eps,1.0,1.0,1.0,1.0,0.0013502565,0.0014852822,0.0014852822
test,417,egc,1.0,1.0,1.0,1.0,0.0033756413,0.004320821,0.005130975
test,418,egb,0.3478261,0.33333334,0.33333334,0.0,0.0,0.0,0.0
test,419,egc,1.0,0.7692308,0.68,1.0,0.00013502565,0.00013502565,0.00013502565
test,420,egc,0.5185185,0.44,0.42307693,0.0,0.0,0.0,0.0
test,421,tg,1.0,0.63414633,0.5641026,1.0,0.00013502565,0.00013502565,0.00013502565
test,422,tg,0.5952381,0.47368422,0.47058824,0.0,0.0,0.0,0.0
test,423,tg,0.63414633,0.55263156,0.52272725,0.0,0.0,0.0,0.0
test,424,tg,0.7846154,0.74647886,0.5675676,0.0,0.0,0.0,0.0
test,425,egc,0.58064514,0.51428574,0.4473684,0.0,0.0,0.0,0.0
test,426,tg,0.6805556,0.6025641,0.42465752,0.0,0.0,0.0,0.0
test,427,egb,1.0,1.0,0.61290324,1.0,0.00040507698,0.00040507698,0.00040507698
test,428,tg,0.91071427,0.91071427,0.8,0.0,0.0,0.0005401026,0.0005401026
test,429,egc,1.0,0.5,0.5,1.0,0.00013502565,0.00013502565,0.00013502565
test,430,egc,0.7105263,0.62857145,0.62857145,0.0,0.0,0.0,0.0
test,431,tg,0.92105263,0.8604651,0.85714287,0.0,0.0,0.0002700513,0.00067512825
test,432,tg,0.6944444,0.6097561,0.4375,0.0,0.0,0.0,0.0
test,433,tg,0.88461536,0.75,0.56666666,0.0,0.0,0.0,0.0002700513
test,434,ei,1.0,1.0,0.48387095,1.0,0.00040507698,0.00040507698,0.00040507698
test,435,tg,0.9807692,0.875,0.85714287,0.0,0.00013502565,0.00013502565,0.00067512825
test,436,tg,0.95652175,0.8979592,0.84615386,0.0,0.0002700513,0.0002700513,0.0005401026
test,437,tg,0.5810811,0.50769234,0.4516129,0.0,0.0,0.0,0.0
test,438,tg,0.9189189,0.7906977,0.7906977,0.0,0.0,0.00013502565,0.00013502565
test,439,egc,0.9583333,0.9583333,0.9583333,0.0,0.0076964623,0.007831488,0.00810154
test,440,tg,0.8545455,0.779661,0.73770493,0.0,0.0,0.0,0.0002700513
test,441,tg,0.51724136,0.51724136,0.46875,0.0,0.0,0.0,0.0
test,442,tg,0.7619048,0.42857143,0.40963855,0.0,0.0,0.0,0.0
test,443,tg,0.6333333,0.60784316,0.5283019,0.0,0.0,0.0,0.0
test,444,ei,1.0,0.7037037,0.7037037,1.0,0.0002700513,0.0002700513,0.0002700513
test,445,ei,1.0,1.0,0.55172414,1.0,0.00040507698,0.00040507698,0.00040507698
test,446,tg,1.0,1.0,1.0,1.0,0.00081015396,0.00081015396,0.00081015396
test,447,eea,1.0,0.5555556,0.5555556,1.0,0.0002700513,0.0002700513,0.0002700513
test,448,egc,1.0,1.0,1.0,1.0,0.002025385,0.002025385,0.0024304618
test,449,tg,0.9019608,0.75,0.7222222,0.0,0.0,0.00013502565,0.00013502565
test,450,tg,0.9104478,0.72727275,0.71428573,0.0,0.0,0.00013502565,0.00013502565
test,451,tg,0.81395346,0.6458333,0.6296296,0.0,0.0,0.0,0.0
test,452,tg,0.84444445,0.78,0.7708333,0.0,0.0,0.0,0.0
test,453,nc,1.0,1.0,0.625,1.0,0.0005401026,0.0005401026,0.0005401026
test,454,egb,1.0,1.0,1.0,1.0,0.00067512825,0.00067512825,0.00067512825
test,455,tg,0.8214286,0.68333334,0.62068963,0.0,0.0,0.0,0.0
test,456,egc,0.5625,0.28125,0.25714287,0.0,0.0,0.0,0.0
test,457,egc,1.0,0.8235294,0.8181818,1.0,0.00013502565,0.00013502565,0.00013502565
test,458,tg,0.97619045,0.90909094,0.8863636,0.0,0.00013502565,0.0005401026,0.00067512825
test,459,tg,1.0,0.9032258,0.47727272,1.0,0.0002700513,0.00040507698,0.00040507698
test,460,tg,0.5614035,0.53846157,0.5147059,0.0,0.0,0.0,0.0
test,461,tg,0.59090906,0.5,0.46575344,0.0,0.0,0.0,0.0
test,462,egb,1.0,1.0,1.0,1.0,0.0013502565,0.0014852822,0.0014852822
test,463,tg,0.71428573,0.6086956,0.5681818,0.0,0.0,0.0,0.0
test,464,egc,1.0,0.7777778,0.7586207,1.0,0.00013502565,0.00013502565,0.0002700513
test,465,tg,0.7058824,0.6,0.5714286,0.0,0.0,0.0,0.0
test,466,tg,0.9285714,0.83928573,0.8135593,0.0,0.0,0.00013502565,0.00013502565
test,467,egb,1.0,1.0,0.7096774,1.0,0.00040507698,0.00040507698,0.00040507698
test,468,egc,0.53846157,0.41666666,0.4090909,0.0,0.0,0.0,0.0
test,469,tg,0.96428573,0.5405405,0.46875,0.0,0.00013502565,0.00013502565,0.00013502565
test,470,tg,0.4888889,0.2820513,0.275,0.0,0.0,0.0,0.0
test,471,nc,1.0,1.0,0.5,1.0,0.0005401026,0.0005401026,0.0005401026
test,472,nc,1.0,1.0,0.51724136,1.0,0.0005401026,0.0005401026,0.0005401026
test,473,tg,0.75,0.71875,0.71875,0.0,0.0,0.0,0.0
test,474,egc,0.5555556,0.53571427,0.53571427,0.0,0.0,0.0,0.0
test,475,tg,0.61290324,0.44117647,0.4375,0.0,0.0,0.0,0.0
test,476,egc,1.0,0.42857143,0.39130434,1.0,0.00013502565,0.00013502565,0.00013502565
test,477,egc,0.902439,0.6136364,0.59090906,0.0,0.0,0.0002700513,0.0002700513
test,478,egc,0.8684211,0.71428573,0.71428573,0.0,0.0,0.0,0.00013502565
test,479,tg,0.8,0.7446808,0.625,0.0,0.0,0.0,0.0
test,480,egc,0.6666667,0.61290324,0.35714287,0.0,0.0,0.0,0.0
test,481,egc,1.0,1.0,0.96153843,1.0,0.00081015396,0.00081015396,0.0009451796
test,482,tg,1.0,1.0,1.0,1.0,0.0012152309,0.0012152309,0.0012152309
test,483,nc,1.0,0.52380955,0.4090909,1.0,0.0002700513,0.0002700513,0.0002700513
test,484,tg,0.8490566,0.7755102,0.6666667,0.0,0.0,0.0,0.0
test,485,tg,1.0,1.0,0.79591835,1.0,0.00040507698,0.00040507698,0.0005401026
test,486,eps,1.0,1.0,0.45454547,1.0,0.00040507698,0.00040507698,0.00040507698
test,487,egc,1.0,1.0,0.65625,1.0,0.00040507698,0.00040507698,0.00040507698
test,488,tg,1.0,0.8245614,0.74603176,1.0,0.00013502565,0.00013502565,0.0002700513
test,489,egc,0.8378378,0.6666667,0.6136364,0.0,0.0,0.0,0.0
test,490,egc,0.475,0.43589744,0.41463414,0.0,0.0,0.0,0.0
test,491,egb,1.0,1.0,1.0,1.0,0.0009451796,0.0009451796,0.004725898
test,492,egc,0.61764705,0.61764705,0.44186047,0.0,0.0,0.0,0.0
test,493,egc,0.8888889,0.5362319,0.5362319,0.0,0.0,0.0,0.00013502565
test,494,tg,0.82539684,0.72131145,0.7164179,0.0,0.0,0.0,0.0
test,495,egc,1.0,1.0,1.0,1.0,0.0010802052,0.0010802052,0.0010802052
test,496,tg,0.6296296,0.3809524,0.35,0.0,0.0,0.0,0.0
test,497,egc,0.6923077,0.5,0.4827586,0.0,0.0,0.0,0.0
test,498,egc,1.0,0.56666666,0.5483871,1.0,0.00013502565,0.00013502565,0.00013502565
test,499,eps,1.0,0.45454547,0.45454547,1.0,0.0002700513,0.0002700513,0.0002700513
test,500,tg,0.972973,0.972973,0.972973,0.0,0.00081015396,0.0009451796,0.0009451796
test,501,egc,0.62903225,0.5,0.48333332,0.0,0.0,0.0,0.0
test,502,tg,0.90697676,0.7234042,0.7083333,0.0,0.0,0.00013502565,0.00013502565
test,503,tg,1.0,0.8125,0.7352941,1.0,0.00013502565,0.00013502565,0.00013502565
test,504,tg,0.6551724,0.57575756,0.4722222,0.0,0.0,0.0,0.0
test,505,eea,1.0,1.0,0.516129,1.0,0.00040507698,0.00040507698,0.00040507698
test,506,egc,1.0,1.0,0.8965517,1.0,0.00040507698,0.00040507698,0.00081015396
test,507,tg,0.96875,0.96875,0.8181818,0.0,0.0005401026,0.0005401026,0.0005401026
test,508,tg,0.55263156,0.52380955,0.5,0.0,0.0,0.0,0.0
test,509,tg,0.78723407,0.6875,0.6875,0.0,0.0,0.0,0.0
test,510,egc,0.82758623,0.58064514,0.4848485,0.0,0.0,0.0,0.0
test,511,tg,0.88,0.46666667,0.4,0.0,0.0,0.0,0.00013502565
test,512,tg,0.61538464,0.575,0.5714286,0.0,0.0,0.0,0.0
test,513,tg,0.71428573,0.6721311,0.4,0.0,0.0,0.0,0.0
test,514,tg,0.78571427,0.75555557,0.75555557,0.0,0.0,0.0,0.0
test,515,tg,0.5,0.45454547,0.43589744,0.0,0.0,0.0,0.0
test,516,tg,0.87234044,0.6101695,0.54,0.0,0.0,0.0,0.00013502565
test,517,tg,0.9166667,0.75,0.71428573,0.0,0.0,0.00013502565,0.00013502565
test,518,egc,1.0,0.95454544,0.95454544,1.0,0.0014852822,0.0014852822,0.0016203079
test,519,tg,1.0,0.6744186,0.6216216,1.0,0.00013502565,0.00013502565,0.00013502565
test,520,tg,0.7291667,0.7291667,0.7,0.0,0.0,0.0,0.0
test,521,eea,1.0,1.0,1.0,1.0,0.00067512825,0.00067512825,0.00067512825
test,522,eps,1.0,1.0,0.53125,1.0,0.00040507698,0.00040507698,0.00040507698
test,523,tg,1.0,1.0,1.0,1.0,0.0012152309,0.0012152309,0.0012152309
test,524,egc,1.0,0.54545456,0.44067797,1.0,0.00013502565,0.00013502565,0.00013502565
test,525,tg,1.0,0.7777778,0.6769231,1.0,0.0002700513,0.0002700513,0.0002700513
test,526,egc,0.8235294,0.64705884,0.62857145,0.0,0.0,0.0,0.0
test,527,ei,1.0,1.0,0.6666667,1.0,0.0005401026,0.0005401026,0.0005401026
test,528,egc,1.0,1.0,0.55,1.0,0.0005401026,0.0005401026,0.0005401026
test,529,ei,1.0,1.0,0.64285713,1.0,0.00040507698,0.00040507698,0.00040507698
test,530,tg,0.94520545,0.8765432,0.8414634,0.0,0.0,0.0002700513,0.00040507698
test,531,tg,0.59375,0.375,0.37142858,0.0,0.0,0.0,0.0
test,532,egc,0.6571429,0.5294118,0.5294118,0.0,0.0,0.0,0.0
test,533,tg,0.8,0.46,0.43137255,0.0,0.0,0.0,0.0
test,534,eps,1.0,1.0,0.5882353,1.0,0.00040507698,0.00040507698,0.00040507698
test,535,ei,1.0,1.0,0.5555556,1.0,0.0005401026,0.0005401026,0.0005401026
test,536,egc,1.0,1.0,1.0,1.0,0.0076964623,0.007966514,0.00810154
test,537,egb,1.0,1.0,0.6451613,1.0,0.00040507698,0.00040507698,0.00040507698
test,538,egc,1.0,1.0,1.0,1.0,0.0010802052,0.0010802052,0.0010802052
test,539,tg,0.9302326,0.8695652,0.84090906,0.0,0.0,0.0002700513,0.0005401026
test,540,tg,0.8030303,0.7719298,0.7297297,0.0,0.0,0.0,0.0
test,541,tg,0.6315789,0.49315068,0.43055555,0.0,0.0,0.0,0.0
test,542,tg,0.6875,0.5625,0.54545456,0.0,0.0,0.0,0.0
test,543,tg,0.74285716,0.4473684,0.44117647,0.0,0.0,0.0,0.0
test,544,ei,1.0,1.0,0.61290324,1.0,0.0005401026,0.0005401026,0.0005401026
test,545,egc,1.0,1.0,0.8717949,1.0,0.0005401026,0.0005401026,0.00067512825
test,546,egc,0.53571427,0.53571427,0.53571427,0.0,0.0,0.0,0.0
test,547,nc,1.0,0.7096774,0.7096774,1.0,0.00013502565,0.00013502565,0.00013502565
test,548,tg,0.8333333,0.7446808,0.6862745,0.0,0.0,0.0,0.0
test,549,egc,0.84615386,0.62068963,0.48,0.0,0.0,0.0,0.0
test,550,tg,0.86440676,0.8305085,0.63492066,0.0,0.0,0.0,0.00013502565
test,551,egc,1.0,0.7297297,0.7297297,1.0,0.00013502565,0.00013502565,0.00013502565
test,552,tg,0.64102566,0.60465115,0.4857143,0.0,0.0,0.0,0.0
test,553,egc,1.0,0.64285713,0.5897436,1.0,0.00013502565,0.00013502565,0.00013502565
test,554,tg,0.5714286,0.55813956,0.5,0.0,0.0,0.0,0.0
test,555,tg,1.0,0.6,0.525,1.0,0.00013502565,0.0002700513,0.0002700513
test,556,tg,0.95,0.92105263,0.92105263,0.0,0.0,0.0009451796,0.0025654875
test,557,tg,0.8043478,0.7659575,0.7346939,0.0,0.0,0.0,0.0
test,558,egc,0.6296296,0.6296296,0.5483871,0.0,0.0,0.0,0.0
test,559,egb,1.0,1.0,0.61904764,1.0,0.00040507698,0.00040507698,0.00040507698
test,560,tg,0.73913044,0.5185185,0.5185185,0.0,0.0,0.0,0.0
test,561,tg,0.98333335,0.4074074,0.37804878,0.0,0.00013502565,0.00013502565,0.00013502565
test,562,tg,0.8958333,0.6603774,0.56,0.0,0.0,0.0,0.00013502565
test,563,egc,0.9756098,0.95238096,0.8,0.0,0.00040507698,0.00040507698,0.00040507698
test,564,tg,1.0,0.47826087,0.41379312,1.0,0.00013502565,0.00013502565,0.00013502565
test,565,tg,0.91071427,0.9,0.82258064,0.0,0.0,0.0002700513,0.0005401026
test,566,egc,0.6551724,0.6551724,0.6333333,0.0,0.0,0.0,0.0
test,567,tg,1.0,0.9705882,0.6756757,1.0,0.00040507698,0.00040507698,0.00040507698
test,568,tg,1.0,0.95454544,0.93333334,1.0,0.0005401026,0.00081015396,0.00081015396
test,569,tg,0.6976744,0.6976744,0.5897436,0.0,0.0,0.0,0.0
test,570,egc,0.38,0.32692307,0.32692307,0.0,0.0,0.0,0.0
test,571,tg,0.8947368,0.828125,0.7894737,0.0,0.0,0.0,0.00013502565
test,572,eea,1.0,1.0,0.6451613,1.0,0.00040507698,0.00040507698,0.00040507698
test,573,tg,0.6923077,0.64,0.62068963,0.0,0.0,0.0,0.0
test,574,tg,0.7567568,0.4878049,0.4864865,0.0,0.0,0.0,0.0
test,575,egc,1.0,0.94736844,0.8888889,1.0,0.0002700513,0.0005401026,0.00067512825
test,576,nc,1.0,1.0,0.47619048,1.0,0.00040507698,0.00040507698,0.00040507698
test,577,egc,0.5652174,0.3181818,0.3125,0.0,0.0,0.0,0.0
test,578,tg,0.7358491,0.63793105,0.61403507,0.0,0.0,0.0,0.0
test,579,tg,1.0,1.0,0.35714287,1.0,0.0005401026,0.0005401026,0.0005401026
test,580,tg,1.0,0.6304348,0.6041667,1.0,0.00013502565,0.00013502565,0.00013502565
test,581,tg,1.0,1.0,0.93877554,1.0,0.0005401026,0.00067512825,0.00067512825
test,582,tg,0.95348835,0.5535714,0.5535714,0.0,0.00013502565,0.00013502565,0.00013502565
test,583,egc,0.41379312,0.41379312,0.2777778,0.0,0.0,0.0,0.0
test,584,egc,1.0,0.7254902,0.64285713,1.0,0.00013502565,0.00013502565,0.00013502565
test,585,tg,0.972973,0.972973,0.74358976,0.0,0.0005401026,0.0005401026,0.0005401026
test,586,egc,1.0,0.6551724,0.57575756,1.0,0.00013502565,0.00013502565,0.00013502565
test,587,tg,0.8888889,0.74,0.74,0.0,0.0,0.0,0.00013502565
test,588,egc,1.0,0.85,0.84615386,1.0,0.0002700513,0.0002700513,0.0002700513
test,589,tg,0.852459,0.6666667,0.6056338,0.0,0.0,0.0,0.00013502565
test,590,tg,0.6415094,0.4920635,0.49122807,0.0,0.0,0.0,0.0
test,591,tg,0.796875,0.546875,0.5423729,0.0,0.0,0.0,0.0
test,592,ei,1.0,1.0,0.47826087,1.0,0.0005401026,0.0005401026,0.0005401026
test,593,tg,0.8604651,0.79545456,0.73333335,0.0,0.0,0.0,0.0002700513
test,594,tg,0.75,0.6229508,0.5846154,0.0,0.0,0.0,0.0
test,595,tg,1.0,1.0,1.0,1.0,0.002025385,0.002025385,0.0024304618
test,596,ei,1.0,1.0,1.0,1.0,0.00067512825,0.00067512825,0.00067512825
test,597,tg,0.7234042,0.72,0.6923077,0.0,0.0,0.0,0.0
test,598,egb,1.0,1.0,0.5555556,1.0,0.0005401026,0.0005401026,0.0005401026
test,599,tg,1.0,1.0,0.8974359,1.0,0.0005401026,0.0005401026,0.00067512825
test,600,tg,0.6857143,0.5,0.4047619,0.0,0.0,0.0,0.0
test,601,tg,1.0,0.61538464,0.5882353,1.0,0.00013502565,0.00013502565,0.00013502565
test,602,tg,1.0,1.0,1.0,1.0,0.002025385,0.002025385,0.0024304618
test,603,nc,1.0,0.57575756,0.57575756,1.0,0.0002700513,0.0002700513,0.0002700513
test,604,tg,1.0,0.8125,0.74285716,1.0,0.00013502565,0.00013502565,0.00013502565
test,605,egc,0.9302326,0.8695652,0.84090906,0.0,0.0,0.0002700513,0.0005401026
test,606,egc,0.42307693,0.36842105,0.35,0.0,0.0,0.0,0.0
test,607,egc,1.0,0.85714287,0.8148148,1.0,0.00013502565,0.00013502565,0.00040507698
test,608,tg,0.9807692,0.96153843,0.9444444,0.0,0.00040507698,0.0021604104,0.002700513
test,609,tg,0.75438595,0.73333335,0.54545456,0.0,0.0,0.0,0.0
test,610,tg,0.8918919,0.7297297,0.61904764,0.0,0.0,0.0,0.00013502565
test,611,tg,0.8666667,0.80851066,0.6181818,0.0,0.0,0.0,0.00013502565
test,612,tg,0.7241379,0.5925926,0.4871795,0.0,0.0,0.0,0.0
test,613,tg,0.55813956,0.4883721,0.4680851,0.0,0.0,0.0,0.0
test,614,tg,0.8214286,0.62068963,0.6,0.0,0.0,0.0,0.0
test,615,nc,1.0,0.625,0.625,1.0,0.00013502565,0.00013502565,0.00013502565
test,616,tg,0.8,0.71428573,0.68421054,0.0,0.0,0.0,0.0
test,617,tg,1.0,0.8333333,0.8,1.0,0.0002700513,0.0002700513,0.0002700513
test,618,tg,0.86,0.754717,0.754717,0.0,0.0,0.0,0.00013502565
test,619,egc,0.7894737,0.4888889,0.45238096,0.0,0.0,0.0,0.0
test,620,egc,1.0,0.3255814,0.30769232,1.0,0.00013502565,0.00013502565,0.00013502565
test,621,tg,1.0,0.7804878,0.68421054,1.0,0.00013502565,0.00013502565,0.00013502565
test,622,tg,0.8333333,0.5964912,0.55,0.0,0.0,0.0,0.0
test,623,tg,0.71428573,0.71428573,0.71428573,0.0,0.0,0.0,0.0
test,624,tg,0.82978725,0.8125,0.8125,0.0,0.0,0.0,0.0
test,625,nc,1.0,0.6896552,0.6896552,1.0,0.0002700513,0.0002700513,0.0002700513
test,626,eea,1.0,1.0,0.57575756,1.0,0.00040507698,0.00040507698,0.00040507698
test,627,tg,0.6792453,0.6792453,0.625,0.0,0.0,0.0,0.0
test,628,egc,1.0,1.0,0.64285713,1.0,0.00040507698,0.00040507698,0.00040507698
test,629,tg,0.7708333,0.74,0.71428573,0.0,0.0,0.0,0.0
test,630,egc,1.0,1.0,1.0,1.0,0.0009451796,0.0009451796,0.0012152309
test,631,eea,1.0,1.0,0.61290324,1.0,0.00040507698,0.00040507698,0.00040507698
test,632,tg,0.75,0.525,0.46938777,0.0,0.0,0.0,0.0
test,633,tg,0.84782606,0.8125,0.5416667,0.0,0.0,0.0,0.0
test,634,tg,0.8076923,0.8,0.76785713,0.0,0.0,0.0,0.0
test,635,egc,0.84615386,0.7878788,0.7222222,0.0,0.0,0.0,0.0
test,636,tg,0.9736842,0.6976744,0.6818182,0.0,0.0002700513,0.0002700513,0.0002700513
test,637,tg,0.79591835,0.74418604,0.6666667,0.0,0.0,0.0,0.0
test,638,ei,1.0,1.0,0.4857143,1.0,0.0005401026,0.0005401026,0.0005401026
test,639,tg,0.7222222,0.5365854,0.45,0.0,0.0,0.0,0.0
test,640,tg,0.6666667,0.6666667,0.6052632,0.0,0.0,0.0,0.0
test,641,egc,0.9444444,0.6,0.6,0.0,0.0,0.00013502565,0.00013502565
test,642,egc,0.39534885,0.37037036,0.3617021,0.0,0.0,0.0,0.0
test,643,tg,1.0,0.8450704,0.61627907,1.0,0.00013502565,0.00013502565,0.0002700513
test,644,egc,0.2982456,0.28333333,0.27272728,0.0,0.0,0.0,0.0
test,645,tg,0.6,0.47058824,0.47058824,0.0,0.0,0.0,0.0
test,646,tg,0.73170733,0.58536583,0.5675676,0.0,0.0,0.0,0.0
test,647,tg,0.6875,0.5471698,0.509434,0.0,0.0,0.0,0.0
test,648,tg,1.0,0.7903226,0.6034483,1.0,0.00013502565,0.00013502565,0.00013502565
test,649,tg,0.8958333,0.84,0.78431374,0.0,0.0,0.0,0.00013502565
test,650,tg,1.0,0.6785714,0.5471698,1.0,0.00013502565,0.00013502565,0.00013502565
test,651,tg,0.7735849,0.4642857,0.45762712,0.0,0.0,0.0,0.0
test,652,tg,0.9459459,0.65789473,0.5952381,0.0,0.0,0.00013502565,0.00013502565
test,653,egc,1.0,0.8947368,0.82051283,1.0,0.00013502565,0.00013502565,0.00040507698
test,654,tg,1.0,0.78125,0.64912283,1.0,0.00013502565,0.00013502565,0.0002700513
test,655,tg,0.5714286,0.34146342,0.3243243,0.0,0.0,0.0,0.0
test,656,tg,0.76744187,0.60465115,0.5813953,0.0,0.0,0.0,0.0
test,657,tg,0.41666666,0.37142858,0.3529412,0.0,0.0,0.0,0.0
test,658,tg,1.0,0.8780488,0.8717949,1.0,0.0002700513,0.0002700513,0.002025385
test,659,nc,1.0,1.0,0.625,1.0,0.00040507698,0.00040507698,0.00040507698
test,660,tg,0.7380952,0.6956522,0.67391306,0.0,0.0,0.0,0.0
test,661,eea,1.0,0.7037037,0.7037037,1.0,0.0002700513,0.0002700513,0.0002700513
test,662,tg,0.7777778,0.6511628,0.6,0.0,0.0,0.0,0.0
test,663,eps,1.0,1.0,0.60714287,1.0,0.00040507698,0.00040507698,0.00040507698
test,664,tg,0.85294116,0.6969697,0.6111111,0.0,0.0,0.0,0.00013502565
test,665,tg,0.88235295,0.8035714,0.6779661,0.0,0.0,0.0,0.00013502565
test,666,tg,0.71428573,0.6571429,0.575,0.0,0.0,0.0,0.0
test,667,tg,0.84615386,0.78571427,0.75555557,0.0,0.0,0.0,0.0
test,668,tg,1.0,0.85,0.84615386,1.0,0.0002700513,0.0002700513,0.0002700513
test,669,tg,0.7962963,0.36666667,0.35714287,0.0,0.0,0.0,0.0
test,670,tg,0.75510204,0.6727273,0.62068963,0.0,0.0,0.0,0.0
test,671,tg,0.72727275,0.6857143,0.62857145,0.0,0.0,0.0,0.0
test,672,tg,1.0,0.975,0.95,1.0,0.0005401026,0.00067512825,0.00081015396
test,673,egb,1.0,1.0,0.51724136,1.0,0.0005401026,0.0005401026,0.0005401026
test,674,egc,0.6923077,0.5714286,0.5,0.0,0.0,0.0,0.0
test,675,egc,0.73913044,0.5833333,0.5769231,0.0,0.0,0.0,0.0
test,676,ei,1.0,1.0,0.5714286,1.0,0.0005401026,0.0005401026,0.0005401026
test,677,tg,1.0,0.6,0.5833333,1.0,0.00013502565,0.00013502565,0.00013502565
test,678,tg,0.52272725,0.4883721,0.4883721,0.0,0.0,0.0,0.0
test,679,egc,1.0,1.0,0.51724136,1.0,0.00040507698,0.00040507698,0.00040507698
test,680,egc,0.6666667,0.5555556,0.4878049,0.0,0.0,0.0,0.0
test,681,nc,1.0,1.0,0.6571429,1.0,0.00040507698,0.00040507698,0.00040507698
test,682,tg,0.53125,0.35897437,0.275,0.0,0.0,0.0,0.0
test,683,egb,1.0,0.8125,0.57894737,1.0,0.00013502565,0.00013502565,0.00013502565
test,684,tg,0.7,0.7,0.7,0.0,0.0,0.0,0.0
test,685,tg,1.0,1.0,1.0,1.0,0.0012152309,0.0012152309,0.0012152309
test,686,egc,0.5,0.4516129,0.44444445,0.0,0.0,0.0,0.0
test,687,tg,0.9705882,0.85294116,0.84615386,0.0,0.0002700513,0.0002700513,0.0005401026
test,688,tg,0.7647059,0.7209302,0.7027027,0.0,0.0,0.0,0.0
test,689,tg,0.7096774,0.7058824,0.62857145,0.0,0.0,0.0,0.0
test,690,tg,0.7368421,0.6666667,0.5645161,0.0,0.0,0.0,0.0
test,691,eea,1.0,1.0,0.6363636,1.0,0.00040507698,0.00040507698,0.00040507698
test,692,tg,1.0,1.0,0.8666667,1.0,0.00040507698,0.0005401026,0.0009451796
test,693,egb,1.0,1.0,1.0,1.0,0.00067512825,0.0010802052,0.0012152309
test,694,eps,1.0,0.79310346,0.6875,1.0,0.00013502565,0.00013502565,0.00013502565
test,695,tg,0.7027027,0.7027027,0.64285713,0.0,0.0,0.0,0.0
test,696,tg,1.0,0.9347826,0.8695652,1.0,0.00013502565,0.00040507698,0.00067512825
test,697,eea,1.0,1.0,0.41935483,1.0,0.00040507698,0.00040507698,0.00040507698
test,698,tg,0.7910448,0.74626863,0.6891892,0.0,0.0,0.0,0.0
test,699,egc,0.56,0.5,0.45238096,0.0,0.0,0.0,0.0
test,700,tg,0.5769231,0.53846157,0.5,0.0,0.0,0.0,0.0
test,701,egc,1.0,0.5555556,0.55172414,1.0,0.00013502565,0.00013502565,0.00013502565
test,702,egc,1.0,1.0,0.5,1.0,0.0005401026,0.0005401026,0.0005401026
test,703,tg,1.0,0.84782606,0.81632656,1.0,0.0002700513,0.0002700513,0.0002700513
test,704,tg,1.0,1.0,0.7027027,1.0,0.00040507698,0.00040507698,0.00040507698
test,705,tg,0.7826087,0.6363636,0.35714287,0.0,0.0,0.0,0.0
test,706,tg,0.50617284,0.44186047,0.39361703,0.0,0.0,0.0,0.0
test,707,tg,0.8360656,0.73134327,0.6,0.0,0.0,0.0,0.0
test,708,tg,1.0,0.5217391,0.5217391,1.0,0.00013502565,0.00013502565,0.00013502565
test,709,tg,1.0,1.0,0.54385966,1.0,0.00040507698,0.00040507698,0.00040507698
test,710,tg,0.8333333,0.4893617,0.45833334,0.0,0.0,0.0,0.0
test,711,tg,0.8055556,0.7804878,0.5319149,0.0,0.0,0.0,0.0
test,712,ei,1.0,0.6451613,0.6451613,1.0,0.0002700513,0.0002700513,0.0002700513
test,713,tg,0.6666667,0.52272725,0.5116279,0.0,0.0,0.0,0.0
test,714,egc,1.0,0.8888889,0.78571427,1.0,0.0002700513,0.0002700513,0.00040507698
test,715,tg,0.90625,0.90625,0.90625,0.0,0.0,0.00081015396,0.00081015396
test,716,egc,1.0,0.65909094,0.5849057,1.0,0.00013502565,0.00013502565,0.00013502565
test,717,tg,0.8918919,0.8918919,0.70454544,0.0,0.0,0.0,0.0005401026
test,718,tg,0.8333333,0.8292683,0.73913044,0.0,0.0,0.0,0.0
test,719,tg,0.8909091,0.625,0.6142857,0.0,0.0,0.0,0.00013502565
test,720,egc,0.5294118,0.5294118,0.5,0.0,0.0,0.0,0.0
test,721,tg,0.7567568,0.71428573,0.6315789,0.0,0.0,0.0,0.0
